Reference Document,אסמכתא,
Reference Document Type,סוג אסמכתא,
Reference No & Reference Date is required for {0},מספר האסמכתא ותאריך האסמכתא נדרש ל-{0},
Reference No and Reference Date is mandatory for Bank transaction,יש להזין אסמכתא ותאריך האסמכתא עבור עסקה בנקאית,
Reference No is mandatory if you entered Reference Date,יש להזין מספר אסמכתא כדי להיכנס לתאריך האסמכתא,
Reference Number,מספר האסמכתא,
Reference Owner,בעלי האסמכתא,
Reference Type,סוג האסמכתא,
References,אזכורים,
Region,אזור,
Reject,לִדחוֹת,
Rejected,נדחה,
Related,קשור,
Remaining,נותר,
Remarks,הערות,
Remove item if charges is not applicable to that item,הסר פריט במקרה שהתשלום אינו מתאים לפריט זה,
Removed items with no change in quantity or value.,פריטים שהוסרו ללא שינוי בכמות או בערך.,
Reopen,פתח מחדש,
Reorder Level,רמת הצטיידות מחדש,
Reorder Qty,כמות הצטיידות מחדש,
Repeat Customer Revenue,הכנסות חוזרות,
Repeat Customers,לקוחות חוזרים,
Replied,נענה,
Report,דוח,
Report Builder,בונה הדוחות,
Report Type,סוג הדוח,
Report Type is mandatory,יש להזין את סוג הדוח,
Report an Issue,דווח על בעיה,
Reports,דיווחים,
Reqd By Date,בקשה לפי תאריך,
Request for Quotation,בקשה להצעת מחיר,
"Request for Quotation is disabled to access from portal, for more check portal settings.","הגישה לבקשה להצעת מחיר חסומה מפורטל, בדוק את הגדרות הפורטל לפרטים נוספים.",
Request for Quotations,בקשה להצעות מחיר,
Request for purchase.,בקשה להצעות רכש.,
Request for quotation.,בקשה להצעת מחיר.,
Requested Qty,כמות מבוקשת,
"Requested Qty: Quantity requested for purchase, but not ordered.","כמות מבוקשת: התקבלה בקשה לכמות לרכישה, אך היא לא הוזמנה.",
Required On,נדרש ל,
Required Qty,כמות נדרשת,
Research,מחקר,
Research & Development,מחקר ופיתוח,
Researcher,חוקר,
Resend Payment Email,שלח מחדש מייל תשלום,
Reserved Qty,כמויות שמורות,
Reserved Qty for Production,כמות שמורה עבור ייצור,
"Reserved Qty: Quantity ordered for sale, but not delivered.","כמות שמורה: כמות הוזמנה למכירה, אך לא נשלחה.",
Reserved for manufacturing,שמור לייצור,
Reserved for sale,שמור למכירות,
Response,תגובה,
Responsibilities,אחריות,
Rest Of The World,שאר העולם,
Retail,קמעונאות,
Retail & Wholesale,קמעונאות וסיטונאות,
Retained Earnings,עודפים,
Return,החזרות,
Returns,החזרות,
Role,תפקיד,
Root Type,סוג השורש,
Root Type is mandatory,יש להזין את סוג השורש,
Root cannot be edited.,לא ניתן לערוך את השורש.,
Root cannot have a parent cost center,שורש לא יכול להיות מרכז עלות אב,
Round Off,עיגול,
Rounded Total,"סה""כ מעוגל",
Route,מסלול,
Row # {0}: ,# השורה {0}:,
Row # {0}: Batch No must be same as {1} {2},# שורה {0}: מספר אצווה חייב להיות זהה ל-{1} {2},
Row # {0}: Cannot return more than {1} for Item {2},# שורה {0}: לא יכול להחזיר יותר מ {1} לפריט {2},
Row # {0}: Returned Item {1} does not exists in {2} {3},שורה # {0}: פריט שמוחזר {1} לא קיים {2} {3},
Row # {0}: Serial No is mandatory,# שורה {0}: יש להזין מספר סידורי,
Row # {0}: Serial No {1} does not match with {2} {3},# שורה {0}: מספר סידורי {1} אינו מתאים ל-{2} {3},
"Row #{0}: Asset {1} cannot be submitted, it is already {2}","# שורה {0}: נכס {1} לא ניתן לשליחה, כיוון שהוא כבר {2}",
Row #{0}: Clearance date {1} cannot be before Cheque Date {2},# שורה {0}: תאריך הסליקה {1} לא יכול להיות לפני תאריך ההמחאה {2},
Row #{0}: Journal Entry {1} does not have account {2} or already matched against another voucher,# שורה {0}: ברשומת היומן {1} אין חשבון {2} או שהיא כבר מותאמת למול שובר אחר,
Row #{0}: Not allowed to change Supplier as Purchase Order already exists,# שורה {0}: לא ניתן לשנות ספק כאשר הזמנת רכש כבר קיימת,
Row #{0}: Please set reorder quantity,# שורה {0}: אנא הגדר כמות הזמנה חוזרת,
Row #{0}: Please specify Serial No for Item {1},# שורה {0}: נא ציין את המספר הסידורי לפריט {1},
Row #{0}: Rate must be same as {1}: {2} ({3} / {4}) ,# שורה {0}: שער חייב להיות זהה ל-{1}: {2} ({3} / {4}),
"Row #{0}: Reference Document Type must be one of Purchase Order, Purchase Invoice or Journal Entry","# שורה {0}: סוג האסמכתא חייב להיות או הזמנת רכש, חשבונית רכישה או רשומת יומן",
"Row #{0}: Reference Document Type must be one of Sales Order, Sales Invoice or Journal Entry","# שורה {0}: סוג האסמכתא חייב להיות הזמנת מכירות, חשבונית מכירות או רשומת יומן",
Row #{0}: Rejected Qty can not be entered in Purchase Return,# שורה {0}: לא ניתן להזין כמות שנדחתה ברכישה חוזרת,
Row #{0}: Rejected Warehouse is mandatory against rejected Item {1},# שורה {0}: יש להזין מחסן שנדחה למול פריט שנדחה {1},
Row #{0}: Set Supplier for item {1},# שורה {0}: הגדר ספק לפריט {1},
Row #{0}: Timings conflicts with row {1},# שורה {0}: בעיות תזמון עם שורה {1},
Row No {0}: Amount cannot be greater than Pending Amount against Expense Claim {1}. Pending Amount is {2},שורה מספר {0}: הכמות אינה יכולה להיות גדולה מהכמות הממתינה לתביעת הוצאות {1}. הכמות הממתינה הינה {2},
Row {0}: Activity Type is mandatory.,שורה {0}: יש להזין סוג פעילות.,
Row {0}: Advance against Customer must be credit,שורה {0}: תשלום מראש למול לקוח חייב להיות באשראי,
Row {0}: Advance against Supplier must be debit,שורה {0}: תשלום מראש למול ספק יש להגדיר כחיוב,
Row {0}: Allocated amount {1} must be less than or equals to Payment Entry amount {2},שורה {0}: הסכום שהוקצה {1} חייב להיות קטן או שווה לסכום התשלום שברשומה {2},
Row {0}: Allocated amount {1} must be less than or equals to invoice outstanding amount {2},{0} שורה: הסכום שהוקצה {1} חייב להיות קטן או שווה לסכום החשבונית שטרם נפרעה {2},
Row {0}: An Reorder entry already exists for this warehouse {1},שורה {0}: רשומת הזמנה נוספת כבר קיימת למחסן זה {1},
Row {0}: Conversion Factor is mandatory,שורה {0}: יש להזין גורם המרה,
Row {0}: Credit entry can not be linked with a {1},שורה {0}: רשומת אשראי לא יכולה להיות מקושרת עם {1},
Row {0}: Debit entry can not be linked with a {1},שורה {0}: רשומת חיוב לא יכולה להיות מקושרת עם {1},
Row {0}: Exchange Rate is mandatory,שורה {0}: יש להזין שער החליפין,
Row {0}: From Time and To Time is mandatory.,שורה {0}: יש להזין טווח זמנים.,
Row {0}: Hours value must be greater than zero.,שורה {0}: מספר שעות חייב להיות גדול מאפס.,
Row {0}: Invalid reference {1},שורה {0}: הפנייה לא חוקית {1},
Row {0}: Party / Account does not match with {1} / {2} in {3} {4},שורה {0}: צד פיננסי / חשבון אינו תואם עם {1} / {2} {3} {4},
Row {0}: Party Type and Party is required for Receivable / Payable account {1},שורה {0}: סוג הצד הפיננסי והצד הפיננסי עצמו נדרשים לחשבון לתשלום / חשבון תשלום {1},
Row {0}: Payment against Sales/Purchase Order should always be marked as advance,שורה {0}: תשלום למול מכירות / הזמנת רכש צריכים להיות מסומנים כתשלום מראש,
Row {0}: Please check 'Is Advance' against Account {1} if this is an advance entry.,שורה {0}: בדוק את הקטגוריה 'האם בתשלום מראש' למול חשבון {1} ואם יש לו רשומה לתשלום מראש.,
Row {0}: Qty is mandatory,שורה {0}: יש להזין כמות,
Row {0}: UOM Conversion Factor is mandatory,שורה {0}: יש להזין יחידת המרה למול יחידת המידה,
Row {0}: {1} {2} does not match with {3},שורה {0}: {1} {2} אינו תואם למול {3},
Row {0}:Start Date must be before End Date,{0} שורה: תאריך ההתחלה חייב להיות לפני תאריך הסיום,
Rules for adding shipping costs.,כללים להוספת עלויות משלוח.,
Rules for applying pricing and discount.,כללים להתאמת מחיר והנחה.,
S.O. No., מספר הזמנות למכירה,
SO Qty,כמות להזמנות למכירה,
Safety Stock,מלאי ביטחון,
Salary,שכר,
Salary Slip of employee {0} already created for this period,תלוש משכורת של העובד {0} כבר נוצר לתקופה זו,
Salary Slip of employee {0} already created for time sheet {1},תלוש משכורת של העובד {0} כבר נוצר עבור גיליון זמן {1},
Salary Structure Missing,חסר מבנה שכר,
Sales,מכירות,
Sales Expenses,הוצאות מכירה,
Sales Funnel,משפך מכירות,
Sales Invoice,חשבונית,
Sales Invoice {0} has already been submitted, החשבונית {0} כבר נשלחה,
Sales Invoice {0} must be cancelled before cancelling this Sales Order,יש לבטל את חשבונית {0} לפני ביטול הזמנת מכירות זו,
Sales Manager,מנהל מכירות,
Sales Master Manager,מנהל המכירות,
Sales Order,הזמנה,
Sales Order Item,פריט ההזמנה,
Sales Order required for Item {0},נדרשת הזמנה  לפריט {0},
